ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1,44013.413194444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.413194444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.413194444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.416666666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.416666666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.416666666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.42013888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.42013888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.42013888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.42361111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.42361111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.42361111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.427083333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.427083333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.427083333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.430555555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.430555555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.430555555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.43402777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.43402777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.43402777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.4375,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.4375,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.4375,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.4375,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.4375,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.44097222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.44097222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.44097222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.444444444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.444444444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.444444444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.447916666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.447916666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.447916666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.45138888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.45138888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.45138888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.45486111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.45486111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.45486111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.458333333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.458333333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.458333333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.461805555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.461805555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.461805555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.46527777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.46527777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.46527777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.46875,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.46875,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.46875,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.46875,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.46875,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.47222222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.47222222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.47222222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.475694444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.475694444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.475694444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.479166666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.479166666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.479166666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.48263888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.48263888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.48263888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.48611111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.48611111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.48611111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.489583333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.489583333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.489583333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.493055555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.493055555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.493055555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.49652777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.49652777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.49652777778,,,L0 Immigration Control 1_Normal_02,Normal
