,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
366,1,44013.177083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
367,1,44013.177083333336,,,L0 Immigration Control 1_Normal_03,Normal
368,1,44013.177083333336,,,L0 Immigration Control 1_Normal_01,Normal
369,1,44013.177083333336,,,L0 Immigration Control 1_Normal_02,Normal
370,1,44013.177083333336,,,L0 Immigration Control 1_Normal_07,Normal
371,1,44013.177083333336,,,L0 Immigration Control 1_Normal_09,Normal
372,1,44013.180555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
373,1,44013.180555555555,,,L0 Immigration Control 1_Normal_06,Normal
374,1,44013.180555555555,,,L0 Immigration Control 1_Normal_10,Normal
375,1,44013.180555555555,,,L0 Immigration Control 1_Normal_05,Normal
376,1,44013.180555555555,,,L0 Immigration Control 1_Normal_08,Normal
377,1,44013.180555555555,,,L0 Immigration Control 1_Normal_04,Normal
378,1,44013.180555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
379,1,44013.180555555555,,,L0 Immigration Control 1_Normal_03,Normal
380,1,44013.180555555555,,,L0 Immigration Control 1_Normal_01,Normal
381,1,44013.180555555555,,,L0 Immigration Control 1_Normal_02,Normal
382,1,44013.180555555555,,,L0 Immigration Control 1_Normal_07,Normal
383,1,44013.180555555555,,,L0 Immigration Control 1_Normal_09,Normal
384,1,44013.18402777778,,,L0 Immigration Control 1_Automatic_2,Automatic
385,1,44013.18402777778,,,L0 Immigration Control 1_Normal_06,Normal
386,1,44013.18402777778,,,L0 Immigration Control 1_Normal_10,Normal
387,1,44013.18402777778,,,L0 Immigration Control 1_Normal_05,Normal
388,1,44013.18402777778,,,L0 Immigration Control 1_Normal_08,Normal
389,1,44013.18402777778,,,L0 Immigration Control 1_Normal_04,Normal
390,1,44013.18402777778,,,L0 Immigration Control 1_Automatic_1,Automatic
391,1,44013.18402777778,,,L0 Immigration Control 1_Normal_03,Normal
392,1,44013.18402777778,,,L0 Immigration Control 1_Normal_01,Normal
393,1,44013.18402777778,,,L0 Immigration Control 1_Normal_02,Normal
394,1,44013.18402777778,,,L0 Immigration Control 1_Normal_07,Normal
395,1,44013.18402777778,,,L0 Immigration Control 1_Normal_09,Normal
396,1,44013.1875,,,L0 Immigration Control 1_Automatic_2,Automatic
397,1,44013.1875,,,L0 Immigration Control 1_Normal_06,Normal
398,1,44013.1875,,,L0 Immigration Control 1_Normal_10,Normal
399,1,44013.1875,,,L0 Immigration Control 1_Normal_05,Normal
400,1,44013.1875,,,L0 Immigration Control 1_Normal_08,Normal
401,1,44013.1875,,,L0 Immigration Control 1_Normal_04,Normal
402,1,44013.1875,,,L0 Immigration Control 1_Automatic_1,Automatic
403,1,44013.1875,,,L0 Immigration Control 1_Normal_03,Normal
404,1,44013.1875,,,L0 Immigration Control 1_Normal_01,Normal
405,1,44013.1875,,,L0 Immigration Control 1_Normal_02,Normal
406,1,44013.1875,,,L0 Immigration Control 1_Normal_07,Normal
407,1,44013.1875,,,L0 Immigration Control 1_Normal_09,Normal
408,1,44013.19097222222,,,L0 Immigration Control 1_Automatic_2,Automatic
409,1,44013.19097222222,,,L0 Immigration Control 1_Normal_06,Normal
410,1,44013.19097222222,,,L0 Immigration Control 1_Normal_10,Normal
411,1,44013.19097222222,,,L0 Immigration Control 1_Normal_05,Normal
412,1,44013.19097222222,,,L0 Immigration Control 1_Normal_08,Normal
413,1,44013.19097222222,,,L0 Immigration Control 1_Normal_04,Normal
414,1,44013.19097222222,,,L0 Immigration Control 1_Automatic_1,Automatic
415,1,44013.19097222222,,,L0 Immigration Control 1_Normal_03,Normal
416,1,44013.19097222222,,,L0 Immigration Control 1_Normal_01,Normal
417,1,44013.19097222222,,,L0 Immigration Control 1_Normal_02,Normal
418,1,44013.19097222222,,,L0 Immigration Control 1_Normal_07,Normal
419,1,44013.19097222222,,,L0 Immigration Control 1_Normal_09,Normal
420,1,44013.194444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
421,1,44013.194444444445,,,L0 Immigration Control 1_Normal_06,Normal
422,1,44013.194444444445,,,L0 Immigration Control 1_Normal_10,Normal
423,1,44013.194444444445,,,L0 Immigration Control 1_Normal_05,Normal
424,1,44013.194444444445,,,L0 Immigration Control 1_Normal_08,Normal
425,1,44013.194444444445,,,L0 Immigration Control 1_Normal_04,Normal
426,1,44013.194444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
427,1,44013.194444444445,,,L0 Immigration Control 1_Normal_03,Normal
428,1,44013.194444444445,,,L0 Immigration Control 1_Normal_01,Normal
429,1,44013.194444444445,,,L0 Immigration Control 1_Normal_02,Normal
430,1,44013.194444444445,,,L0 Immigration Control 1_Normal_07,Normal
431,1,44013.194444444445,,,L0 Immigration Control 1_Normal_09,Normal
432,1,44013.197916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
433,1,44013.197916666664,,,L0 Immigration Control 1_Normal_06,Normal
434,1,44013.197916666664,,,L0 Immigration Control 1_Normal_10,Normal
435,1,44013.197916666664,,,L0 Immigration Control 1_Normal_05,Normal
436,1,44013.197916666664,,,L0 Immigration Control 1_Normal_08,Normal
437,1,44013.197916666664,,,L0 Immigration Control 1_Normal_04,Normal
438,1,44013.197916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
439,1,44013.197916666664,,,L0 Immigration Control 1_Normal_03,Normal
440,1,44013.197916666664,,,L0 Immigration Control 1_Normal_01,Normal
441,1,44013.197916666664,,,L0 Immigration Control 1_Normal_02,Normal
442,1,44013.197916666664,,,L0 Immigration Control 1_Normal_07,Normal
443,1,44013.197916666664,,,L0 Immigration Control 1_Normal_09,Normal
444,1,44013.20138888889,,,L0 Immigration Control 1_Automatic_2,Automatic
445,1,44013.20138888889,,,L0 Immigration Control 1_Normal_06,Normal
446,1,44013.20138888889,,,L0 Immigration Control 1_Normal_10,Normal
447,1,44013.20138888889,,,L0 Immigration Control 1_Normal_05,Normal
448,1,44013.20138888889,,,L0 Immigration Control 1_Normal_08,Normal
449,1,44013.20138888889,,,L0 Immigration Control 1_Normal_04,Normal
450,1,44013.20138888889,,,L0 Immigration Control 1_Automatic_1,Automatic
451,1,44013.20138888889,,,L0 Immigration Control 1_Normal_03,Normal
452,1,44013.20138888889,,,L0 Immigration Control 1_Normal_01,Normal
453,1,44013.20138888889,,,L0 Immigration Control 1_Normal_02,Normal
454,1,44013.20138888889,,,L0 Immigration Control 1_Normal_07,Normal
455,1,44013.20138888889,,,L0 Immigration Control 1_Normal_09,Normal
456,1,44013.20486111111,,,L0 Immigration Control 1_Automatic_2,Automatic
457,1,44013.20486111111,,,L0 Immigration Control 1_Normal_06,Normal
458,1,44013.20486111111,,,L0 Immigration Control 1_Normal_10,Normal
459,1,44013.20486111111,,,L0 Immigration Control 1_Normal_05,Normal
460,1,44013.20486111111,,,L0 Immigration Control 1_Normal_08,Normal
461,1,44013.20486111111,,,L0 Immigration Control 1_Normal_04,Normal
462,1,44013.20486111111,,,L0 Immigration Control 1_Automatic_1,Automatic
463,1,44013.20486111111,,,L0 Immigration Control 1_Normal_03,Normal
464,1,44013.20486111111,,,L0 Immigration Control 1_Normal_01,Normal
465,1,44013.20486111111,,,L0 Immigration Control 1_Normal_02,Normal
466,1,44013.20486111111,,,L0 Immigration Control 1_Normal_07,Normal
467,1,44013.20486111111,,,L0 Immigration Control 1_Normal_09,Normal
468,1,44013.208333333336,,,L0 Immigration Control 1_Automatic_2,Automatic
469,1,44013.208333333336,,,L0 Immigration Control 1_Normal_06,Normal
470,1,44013.208333333336,,,L0 Immigration Control 1_Normal_10,Normal
471,1,44013.208333333336,,,L0 Immigration Control 1_Normal_05,Normal
472,1,44013.208333333336,,,L0 Immigration Control 1_Normal_08,Normal
473,1,44013.208333333336,,,L0 Immigration Control 1_Normal_04,Normal
474,1,44013.208333333336,,,L0 Immigration Control 1_Automatic_1,Automatic
475,1,44013.208333333336,,,L0 Immigration Control 1_Normal_03,Normal
476,1,44013.208333333336,,,L0 Immigration Control 1_Normal_01,Normal
477,1,44013.208333333336,,,L0 Immigration Control 1_Normal_02,Normal
478,1,44013.208333333336,,,L0 Immigration Control 1_Normal_07,Normal
479,1,44013.208333333336,,,L0 Immigration Control 1_Normal_09,Normal
480,1,44013.211805555555,,,L0 Immigration Control 1_Automatic_2,Automatic
481,1,44013.211805555555,,,L0 Immigration Control 1_Normal_06,Normal
482,1,44013.211805555555,,,L0 Immigration Control 1_Normal_10,Normal
483,1,44013.211805555555,,,L0 Immigration Control 1_Normal_05,Normal
484,1,44013.211805555555,,,L0 Immigration Control 1_Normal_08,Normal
485,1,44013.211805555555,,,L0 Immigration Control 1_Normal_04,Normal
486,1,44013.211805555555,,,L0 Immigration Control 1_Automatic_1,Automatic
487,1,44013.211805555555,,,L0 Immigration Control 1_Normal_03,Normal
488,1,44013.211805555555,,,L0 Immigration Control 1_Normal_01,Normal
489,1,44013.211805555555,,,L0 Immigration Control 1_Normal_02,Normal
490,1,44013.211805555555,,,L0 Immigration Control 1_Normal_07,Normal
491,1,44013.211805555555,,,L0 Immigration Control 1_Normal_09,Normal
492,1,44013.21527777778,,,L0 Immigration Control 1_Automatic_2,Automatic
493,1,44013.21527777778,,,L0 Immigration Control 1_Normal_06,Normal
494,1,44013.21527777778,,,L0 Immigration Control 1_Normal_10,Normal
495,1,44013.21527777778,,,L0 Immigration Control 1_Normal_05,Normal
496,1,44013.21527777778,,,L0 Immigration Control 1_Normal_08,Normal
497,1,44013.21527777778,,,L0 Immigration Control 1_Normal_04,Normal
498,1,44013.21527777778,,,L0 Immigration Control 1_Automatic_1,Automatic
499,1,44013.21527777778,,,L0 Immigration Control 1_Normal_03,Normal
500,1,44013.21527777778,,,L0 Immigration Control 1_Normal_01,Normal
501,1,44013.21527777778,,,L0 Immigration Control 1_Normal_02,Normal
502,1,44013.21527777778,,,L0 Immigration Control 1_Normal_07,Normal
503,1,44013.21527777778,,,L0 Immigration Control 1_Normal_09,Normal
504,1,44013.21875,,,L0 Immigration Control 1_Automatic_2,Automatic
505,1,44013.21875,,,L0 Immigration Control 1_Normal_06,Normal
506,1,44013.21875,,,L0 Immigration Control 1_Normal_10,Normal
507,1,44013.21875,,,L0 Immigration Control 1_Normal_05,Normal
508,1,44013.21875,,,L0 Immigration Control 1_Normal_08,Normal
509,1,44013.21875,,,L0 Immigration Control 1_Normal_04,Normal
510,1,44013.21875,,,L0 Immigration Control 1_Automatic_1,Automatic
511,1,44013.21875,,,L0 Immigration Control 1_Normal_03,Normal
512,1,44013.21875,,,L0 Immigration Control 1_Normal_01,Normal
513,1,44013.21875,,,L0 Immigration Control 1_Normal_02,Normal
514,1,44013.21875,,,L0 Immigration Control 1_Normal_07,Normal
515,1,44013.21875,,,L0 Immigration Control 1_Normal_09,Normal
516,1,44013.22222222222,,,L0 Immigration Control 1_Automatic_2,Automatic
517,1,44013.22222222222,,,L0 Immigration Control 1_Normal_06,Normal
518,1,44013.22222222222,,,L0 Immigration Control 1_Normal_10,Normal
519,1,44013.22222222222,,,L0 Immigration Control 1_Normal_05,Normal
520,1,44013.22222222222,,,L0 Immigration Control 1_Normal_08,Normal
521,1,44013.22222222222,,,L0 Immigration Control 1_Normal_04,Normal
522,1,44013.22222222222,,,L0 Immigration Control 1_Automatic_1,Automatic
523,1,44013.22222222222,,,L0 Immigration Control 1_Normal_03,Normal
524,1,44013.22222222222,,,L0 Immigration Control 1_Normal_01,Normal
525,1,44013.22222222222,,,L0 Immigration Control 1_Normal_02,Normal
526,1,44013.22222222222,,,L0 Immigration Control 1_Normal_07,Normal
527,1,44013.22222222222,,,L0 Immigration Control 1_Normal_09,Normal
528,1,44013.225694444445,,,L0 Immigration Control 1_Automatic_2,Automatic
529,1,44013.225694444445,,,L0 Immigration Control 1_Normal_06,Normal
530,1,44013.225694444445,,,L0 Immigration Control 1_Normal_10,Normal
531,1,44013.225694444445,,,L0 Immigration Control 1_Normal_05,Normal
532,1,44013.225694444445,,,L0 Immigration Control 1_Normal_08,Normal
533,1,44013.225694444445,,,L0 Immigration Control 1_Normal_04,Normal
534,1,44013.225694444445,,,L0 Immigration Control 1_Automatic_1,Automatic
535,1,44013.225694444445,,,L0 Immigration Control 1_Normal_03,Normal
536,1,44013.225694444445,,,L0 Immigration Control 1_Normal_01,Normal
537,1,44013.225694444445,,,L0 Immigration Control 1_Normal_02,Normal
538,1,44013.225694444445,,,L0 Immigration Control 1_Normal_07,Normal
539,1,44013.225694444445,,,L0 Immigration Control 1_Normal_09,Normal
540,1,44013.229166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
541,1,44013.229166666664,,,L0 Immigration Control 1_Normal_06,Normal
542,1,44013.229166666664,,,L0 Immigration Control 1_Normal_10,Normal
543,1,44013.229166666664,,,L0 Immigration Control 1_Normal_05,Normal
544,1,44013.229166666664,,,L0 Immigration Control 1_Normal_08,Normal
545,1,44013.229166666664,,,L0 Immigration Control 1_Normal_04,Normal
546,1,44013.229166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
547,1,44013.229166666664,,,L0 Immigration Control 1_Normal_03,Normal
548,1,44013.229166666664,,,L0 Immigration Control 1_Normal_01,Normal
549,1,44013.229166666664,,,L0 Immigration Control 1_Normal_02,Normal
550,1,44013.229166666664,,,L0 Immigration Control 1_Normal_07,Normal
551,1,44013.229166666664,,,L0 Immigration Control 1_Normal_09,Normal
552,1,44013.23263888889,,,L0 Immigration Control 1_Automatic_2,Automatic
553,1,44013.23263888889,,,L0 Immigration Control 1_Normal_06,Normal
554,1,44013.23263888889,,,L0 Immigration Control 1_Normal_10,Normal
555,1,44013.23263888889,,,L0 Immigration Control 1_Normal_05,Normal
556,1,44013.23263888889,,,L0 Immigration Control 1_Normal_08,Normal
557,1,44013.23263888889,,,L0 Immigration Control 1_Normal_04,Normal
558,1,44013.23263888889,,,L0 Immigration Control 1_Automatic_1,Automatic
559,1,44013.23263888889,,,L0 Immigration Control 1_Normal_03,Normal
560,1,44013.23263888889,,,L0 Immigration Control 1_Normal_01,Normal
561,1,44013.23263888889,,,L0 Immigration Control 1_Normal_02,Normal
562,1,44013.23263888889,,,L0 Immigration Control 1_Normal_07,Normal
563,1,44013.23263888889,,,L0 Immigration Control 1_Normal_09,Normal
564,1,44013.23611111111,,,L0 Immigration Control 1_Automatic_2,Automatic
565,1,44013.23611111111,,,L0 Immigration Control 1_Normal_06,Normal
566,1,44013.23611111111,,,L0 Immigration Control 1_Normal_10,Normal
567,1,44013.23611111111,,,L0 Immigration Control 1_Normal_05,Normal
568,1,44013.23611111111,,,L0 Immigration Control 1_Normal_08,Normal
569,1,44013.23611111111,,,L0 Immigration Control 1_Normal_04,Normal
570,1,44013.23611111111,,,L0 Immigration Control 1_Automatic_1,Automatic
571,1,44013.23611111111,,,L0 Immigration Control 1_Normal_03,Normal
572,1,44013.23611111111,,,L0 Immigration Control 1_Normal_01,Normal
573,1,44013.23611111111,,,L0 Immigration Control 1_Normal_02,Normal
574,1,44013.23611111111,,,L0 Immigration Control 1_Normal_07,Normal
575,1,44013.23611111111,,,L0 Immigration Control 1_Normal_09,Normal
576,1,44013.239583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
577,1,44013.239583333336,,,L0 Immigration Control 1_Normal_06,Normal
578,1,44013.239583333336,,,L0 Immigration Control 1_Normal_10,Normal
579,1,44013.239583333336,,,L0 Immigration Control 1_Normal_05,Normal
580,1,44013.239583333336,,,L0 Immigration Control 1_Normal_08,Normal
581,1,44013.239583333336,,,L0 Immigration Control 1_Normal_04,Normal
582,1,44013.239583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
583,1,44013.239583333336,,,L0 Immigration Control 1_Normal_03,Normal
584,1,44013.239583333336,,,L0 Immigration Control 1_Normal_01,Normal
585,1,44013.239583333336,,,L0 Immigration Control 1_Normal_02,Normal
586,1,44013.239583333336,,,L0 Immigration Control 1_Normal_07,Normal
587,1,44013.239583333336,,,L0 Immigration Control 1_Normal_09,Normal
588,1,44013.243055555555,,,L0 Immigration Control 1_Automatic_2,Automatic
589,1,44013.243055555555,,,L0 Immigration Control 1_Normal_06,Normal
590,1,44013.243055555555,,,L0 Immigration Control 1_Normal_10,Normal
591,1,44013.243055555555,,,L0 Immigration Control 1_Normal_05,Normal
592,1,44013.243055555555,,,L0 Immigration Control 1_Normal_08,Normal
593,1,44013.243055555555,,,L0 Immigration Control 1_Normal_04,Normal
594,1,44013.243055555555,,,L0 Immigration Control 1_Automatic_1,Automatic
595,1,44013.243055555555,,,L0 Immigration Control 1_Normal_03,Normal
596,1,44013.243055555555,,,L0 Immigration Control 1_Normal_01,Normal
597,1,44013.243055555555,,,L0 Immigration Control 1_Normal_02,Normal
598,1,44013.243055555555,,,L0 Immigration Control 1_Normal_07,Normal
599,1,44013.243055555555,,,L0 Immigration Control 1_Normal_09,Normal
600,1,44013.24652777778,,,L0 Immigration Control 1_Automatic_2,Automatic
601,1,44013.24652777778,,,L0 Immigration Control 1_Normal_06,Normal
602,1,44013.24652777778,,,L0 Immigration Control 1_Normal_10,Normal
603,1,44013.24652777778,,,L0 Immigration Control 1_Normal_05,Normal
604,1,44013.24652777778,,,L0 Immigration Control 1_Normal_08,Normal
605,1,44013.24652777778,,,L0 Immigration Control 1_Normal_04,Normal
606,1,44013.24652777778,,,L0 Immigration Control 1_Automatic_1,Automatic
607,1,44013.24652777778,,,L0 Immigration Control 1_Normal_03,Normal
608,1,44013.24652777778,,,L0 Immigration Control 1_Normal_01,Normal
609,1,44013.24652777778,,,L0 Immigration Control 1_Normal_02,Normal
610,1,44013.24652777778,,,L0 Immigration Control 1_Normal_07,Normal
611,1,44013.24652777778,,,L0 Immigration Control 1_Normal_09,Normal
612,1,44013.25,,,L0 Immigration Control 1_Automatic_2,Automatic
613,1,44013.25,,,L0 Immigration Control 1_Normal_06,Normal
614,1,44013.25,,,L0 Immigration Control 1_Normal_10,Normal
615,1,44013.25,,,L0 Immigration Control 1_Normal_05,Normal
616,1,44013.25,,,L0 Immigration Control 1_Normal_08,Normal
617,1,44013.25,,,L0 Immigration Control 1_Normal_04,Normal
618,1,44013.25,,,L0 Immigration Control 1_Automatic_1,Automatic
619,1,44013.25,,,L0 Immigration Control 1_Normal_03,Normal
620,1,44013.25,,,L0 Immigration Control 1_Normal_01,Normal
621,1,44013.25,,,L0 Immigration Control 1_Normal_02,Normal
622,1,44013.25,,,L0 Immigration Control 1_Normal_07,Normal
623,1,44013.25,,,L0 Immigration Control 1_Normal_09,Normal
624,1,44013.25347222222,,,L0 Immigration Control 1_Automatic_2,Automatic
625,1,44013.25347222222,,,L0 Immigration Control 1_Normal_06,Normal
626,1,44013.25347222222,,,L0 Immigration Control 1_Normal_10,Normal
627,1,44013.25347222222,,,L0 Immigration Control 1_Normal_05,Normal
628,1,44013.25347222222,,,L0 Immigration Control 1_Normal_08,Normal
629,1,44013.25347222222,,,L0 Immigration Control 1_Normal_04,Normal
630,1,44013.25347222222,,,L0 Immigration Control 1_Automatic_1,Automatic
631,1,44013.25347222222,,,L0 Immigration Control 1_Normal_03,Normal
632,1,44013.25347222222,,,L0 Immigration Control 1_Normal_01,Normal
633,1,44013.25347222222,,,L0 Immigration Control 1_Normal_02,Normal
634,1,44013.25347222222,,,L0 Immigration Control 1_Normal_07,Normal
635,1,44013.25347222222,,,L0 Immigration Control 1_Normal_09,Normal
636,1,44013.256944444445,,,L0 Immigration Control 1_Automatic_2,Automatic
637,1,44013.256944444445,,,L0 Immigration Control 1_Normal_06,Normal
638,1,44013.256944444445,,,L0 Immigration Control 1_Normal_10,Normal
639,1,44013.256944444445,,,L0 Immigration Control 1_Normal_05,Normal
640,1,44013.256944444445,,,L0 Immigration Control 1_Normal_08,Normal
641,1,44013.256944444445,,,L0 Immigration Control 1_Normal_04,Normal
642,1,44013.256944444445,,,L0 Immigration Control 1_Automatic_1,Automatic
643,1,44013.256944444445,,,L0 Immigration Control 1_Normal_03,Normal
644,1,44013.256944444445,,,L0 Immigration Control 1_Normal_01,Normal
645,1,44013.256944444445,,,L0 Immigration Control 1_Normal_02,Normal
646,1,44013.256944444445,,,L0 Immigration Control 1_Normal_07,Normal
647,1,44013.256944444445,,,L0 Immigration Control 1_Normal_09,Normal
648,1,44013.260416666664,,,L0 Immigration Control 1_Automatic_2,Automatic
649,1,44013.260416666664,,,L0 Immigration Control 1_Normal_06,Normal
650,1,44013.260416666664,,,L0 Immigration Control 1_Normal_10,Normal
651,1,44013.260416666664,,,L0 Immigration Control 1_Normal_05,Normal
652,1,44013.260416666664,,,L0 Immigration Control 1_Normal_08,Normal
653,1,44013.260416666664,,,L0 Immigration Control 1_Normal_04,Normal
