ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID
1,44013.8125,,,L0 Security Control 1_Common Usage_2
1,44013.8125,,,L0 Security Control 1_Common Usage_4
1,44013.8125,,,L0 Security Control 1_Common Usage_1
1,44013.81597222222,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.81597222222,13.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.81597222222,,,L0 Security Control 1_Common Usage_5
1,44013.81597222222,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.81597222222,,,L0 Security Control 1_Common Usage_3
1,44013.81597222222,,,L0 Security Control 1_Common Usage_6
1,44013.81597222222,,,L0 Security Control 1_Common Usage_2
1,44013.81597222222,,,L0 Security Control 1_Common Usage_4
1,44013.81597222222,,,L0 Security Control 1_Common Usage_1
1,44013.819444444445,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.819444444445,13.0,,L0 Security Control 1_Common Usage_7
1,44013.819444444445,,,L0 Security Control 1_Common Usage_5
1,44013.819444444445,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.819444444445,,,L0 Security Control 1_Common Usage_3
1,44013.819444444445,,,L0 Security Control 1_Common Usage_6
1,44013.819444444445,,,L0 Security Control 1_Common Usage_2
1,44013.819444444445,,,L0 Security Control 1_Common Usage_4
1,44013.819444444445,,,L0 Security Control 1_Common Usage_1
1,44013.822916666664,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.822916666664,2.0,,L0 Security Control 1_Common Usage_7
1,44013.822916666664,,,L0 Security Control 1_Common Usage_5
1,44013.822916666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.822916666664,,,L0 Security Control 1_Common Usage_3
1,44013.822916666664,,,L0 Security Control 1_Common Usage_6
1,44013.822916666664,,,L0 Security Control 1_Common Usage_2
1,44013.822916666664,,,L0 Security Control 1_Common Usage_4
1,44013.822916666664,,,L0 Security Control 1_Common Usage_1
1,44013.82638888889,10.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.82638888889,,,L0 Security Control 1_Common Usage_7
1,44013.82638888889,,,L0 Security Control 1_Common Usage_5
1,44013.82638888889,8.0,,L0 Security Control 1_Common Usage_8
1,44013.82638888889,,,L0 Security Control 1_Common Usage_3
1,44013.82638888889,,,L0 Security Control 1_Common Usage_6
1,44013.82638888889,,,L0 Security Control 1_Common Usage_2
1,44013.82638888889,,,L0 Security Control 1_Common Usage_4
1,44013.82638888889,,,L0 Security Control 1_Common Usage_1
1,44013.82986111111,5.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.82986111111,,,L0 Security Control 1_Common Usage_7
1,44013.82986111111,,,L0 Security Control 1_Common Usage_5
1,44013.82986111111,,,L0 Security Control 1_Common Usage_8
1,44013.82986111111,,,L0 Security Control 1_Common Usage_3
1,44013.82986111111,,,L0 Security Control 1_Common Usage_6
1,44013.82986111111,,,L0 Security Control 1_Common Usage_2
1,44013.82986111111,,,L0 Security Control 1_Common Usage_4
1,44013.82986111111,,,L0 Security Control 1_Common Usage_1
1,44013.833333333336,,,L0 Security Control 1_Common Usage_9
1,44013.833333333336,,,L0 Security Control 1_Common Usage_7
1,44013.833333333336,,,L0 Security Control 1_Common Usage_5
1,44013.833333333336,,,L0 Security Control 1_Common Usage_8
1,44013.833333333336,,,L0 Security Control 1_Common Usage_3
1,44013.833333333336,,,L0 Security Control 1_Common Usage_6
1,44013.833333333336,,,L0 Security Control 1_Common Usage_2
1,44013.833333333336,,,L0 Security Control 1_Common Usage_4
1,44013.833333333336,,,L0 Security Control 1_Common Usage_1
